Tick;Step;Energy;Government_announce_date;Human_gain_by_age;Immune;Infected;Initial_infected_rate;obedient;Obey_ratio;Rule;Ticks;Vulnerable_class_ratio;0_Position;1_Position;ID
0;0;8;96;10;False;False;1;False;60;;0;30;66.0;27.0;6aac0e94-5226-427f-a3b7-cf2d0fd288d5
0;0;22;96;10;False;False;1;False;60;;0;30;91.0;40.0;9d1edf3e-767b-48c5-86ca-fdc47203d3ab
0;0;3;96;10;False;False;1;False;60;;0;30;87.0;28.0;5ab8d604-fb80-423a-b7aa-fd4cbeb971a3
0;0;22;96;10;False;False;1;False;60;;0;30;58.0;60.0;a3a08983-c492-4122-ba5d-ee2687fb68cb
0;0;15;96;10;False;False;1;False;60;;0;30;93.0;24.0;a088f3dd-1f52-4ca3-9b30-d86921c475a0
0;0;17;96;10;False;False;1;False;60;;0;30;44.0;83.0;3583af7b-5a4e-4f79-9052-da693fb1a36b
0;0;15;96;10;False;False;1;False;60;;0;30;50.0;98.0;db468a2a-a8f3-4ffd-86d3-5bdee721e5b5
0;0;6;96;10;False;False;1;False;60;;0;30;32.0;2.0;c90ebf9e-f4bc-4428-95e2-e77e6d461a57
0;0;4;96;10;False;False;1;False;60;;0;30;8.0;61.0;ecd404f3-b690-47f9-813f-0622f4d29681
0;0;3;96;10;False;False;1;False;60;;0;30;37.0;54.0;81d75eae-db53-4bf8-9143-c986e2a041a8
0;0;7;96;10;False;False;1;False;60;;0;30;14.0;62.0;d971f7cf-4018-4775-8e07-09603f08899f
0;0;22;96;10;False;False;1;False;60;;0;30;84.0;64.0;49c7cfd8-f576-408a-83a4-3dd95f70350a
0;0;6;96;10;False;False;1;False;60;;0;30;77.0;8.0;496f7795-4b9d-49bb-96d7-8da8af060a45
0;0;18;96;10;False;False;1;False;60;;0;30;39.0;57.0;03e417cd-e2c6-46e5-9e50-3408a25df55d
0;0;18;96;10;False;False;1;False;60;;0;30;87.0;61.0;1784dbdb-7b4c-4c07-8380-290524dc466d
0;0;23;96;10;False;False;1;False;60;;0;30;19.0;41.0;262c8fc3-e8ab-43ca-8c83-c1b670e7936e
0;0;21;96;10;False;False;1;False;60;;0;30;66.0;4.0;dfb08bf4-bd72-4882-b3ce-74ee23b3820e
0;0;22;96;10;False;False;1;False;60;;0;30;41.0;92.0;f64bb948-d7e0-465c-a555-4e34ced92e05
0;0;23;96;10;False;False;1;False;60;;0;30;7.0;69.0;1d5174f4-9cf0-4111-b8dd-5db644339a59
0;0;16;96;10;False;False;1;False;60;;0;30;91.0;84.0;d2ef95ef-b35b-4ff2-93d5-4739e5beee3c
0;0;19;96;10;False;False;1;False;60;;0;30;12.0;9.0;b26f3a90-63f7-467a-bb96-68244f250a25
0;0;15;96;10;False;False;1;False;60;;0;30;98.0;93.0;d7c1e986-e047-4dc0-857e-96d0041dada3
0;0;2;96;10;False;False;1;False;60;;0;30;87.0;5.0;2eaf8ebc-48d7-425d-b418-d28d3fd2feaf
0;0;22;96;10;False;False;1;False;60;;0;30;94.0;90.0;cd62038c-3af7-499c-b44c-18db51dd562c
0;0;18;96;10;False;False;1;False;60;;0;30;54.0;81.0;add9a02b-9bc8-4222-8436-fd831a32d62e
0;0;16;96;10;False;False;1;False;60;;0;30;91.0;17.0;16f27706-b952-4be1-83b1-512d2f86ee47
0;0;24;96;10;False;False;1;False;60;;0;30;18.0;50.0;c577a38b-9808-4ad2-898e-f70f98b63469
0;0;22;96;10;False;False;1;False;60;;0;30;36.0;89.0;90d83b5e-6311-43e3-82f0-9420db9234f5
0;0;7;96;10;False;False;1;False;60;;0;30;73.0;27.0;b262acd4-734e-4eb5-97e3-8077d5366f39
0;0;24;96;10;False;False;1;False;60;;0;30;34.0;82.0;65663133-738c-4ab5-8fd3-30b47c08959d
0;0;19;96;10;False;False;1;False;60;;0;30;4.0;5.0;adab4128-c28e-44e6-b137-8ea1b4f0c80d
0;0;21;96;10;False;False;1;False;60;;0;30;41.0;96.0;951c1ff1-4a4d-4885-8d98-2dc29905712e
0;0;3;96;10;False;False;1;False;60;;0;30;39.0;21.0;7c712ff3-f6f0-4606-a536-023a0e0a4d2f
0;0;23;96;10;False;False;1;False;60;;0;30;80.0;54.0;466bb8f1-abbc-4b66-bd8a-02c2a8dac6c7
0;0;20;96;10;False;False;1;False;60;;0;30;66.0;69.0;55556d61-5c46-4c5b-a48e-93466d8deeeb
0;0;21;96;10;False;False;1;False;60;;0;30;2.0;2.0;ea0b06ee-d508-4afc-8f18-eda0f7369217
0;0;22;96;10;False;False;1;False;60;;0;30;59.0;12.0;c40b3d29-e49d-420b-99e9-354a7be1e7a4
0;0;8;96;10;False;False;1;False;60;;0;30;2.0;9.0;d0197ee4-b12d-44bd-8c51-b973d2d0fec2
0;0;9;96;10;False;False;1;False;60;;0;30;7.0;28.0;c72ef5b2-1b6c-496b-a98d-5ea4f20105dc
0;0;18;96;10;False;False;1;False;60;;0;30;5.0;23.0;0f8ca666-590e-4646-83f8-6e1d2c34baae
0;0;16;96;10;False;False;1;False;60;;0;30;22.0;74.0;88f19d26-107f-425b-ae82-1d1990e7863f
0;0;23;96;10;False;False;1;False;60;;0;30;73.0;4.0;3976ca04-1516-4511-8fb4-2cb8d122c917
0;0;24;96;10;False;False;1;False;60;;0;30;93.0;79.0;98c107f3-519d-4e54-937c-39910b7e3868
0;0;24;96;10;False;False;1;False;60;;0;30;49.0;75.0;e8dffa98-e219-460a-b8e9-de1740256662
0;0;21;96;10;False;False;1;False;60;;0;30;87.0;88.0;a4e23567-9749-4844-ad25-aabba37a06f5
0;0;19;96;10;False;False;1;False;60;;0;30;22.0;31.0;da775b2d-2234-4603-a5c6-4a3f21755fff
0;0;5;96;10;False;False;1;False;60;;0;30;1.0;28.0;2d555bad-46ec-45a6-a113-daa4215a10e1
0;0;2;96;10;False;False;1;False;60;;0;30;74.0;25.0;2e5b771a-691e-4a9b-af71-f976a079e99b
0;0;7;96;10;False;False;1;False;60;;0;30;14.0;81.0;fcac3e16-fc4c-479c-b04e-dca610a678c8
0;0;16;96;10;False;False;1;False;60;;0;30;57.0;6.0;b49ecf41-8ffb-4cc6-ada6-5cf4b1ea673a
0;0;1;96;10;False;False;1;False;60;;0;30;4.0;31.0;64d9cb06-e334-4dac-8b67-f85c141e0d35
0;0;2;96;10;False;False;1;False;60;;0;30;7.0;20.0;bda80a14-ad09-41f1-825f-fd9f4f506a1a
0;0;2;96;10;False;False;1;False;60;;0;30;30.0;23.0;7157b643-3fba-4ef9-9d6a-8ea515a27804
0;0;23;96;10;False;False;1;False;60;;0;30;32.0;79.0;1439398e-2d32-4225-8f80-b3f31089a26e
0;0;19;96;10;False;False;1;False;60;;0;30;67.0;56.0;68988c99-045d-4d21-84c9-17c5c82bcbaa
0;0;17;96;10;False;False;1;False;60;;0;30;14.0;6.0;297d8e14-5623-4a3e-8c2b-a89422d27e52
0;0;18;96;10;False;False;1;False;60;;0;30;57.0;37.0;619f3e3d-13de-458f-8887-18579359cb0e
0;0;20;96;10;False;False;1;False;60;;0;30;74.0;72.0;a6fa88db-eecd-4e4a-80ba-3b6536908fc8
0;0;7;96;10;False;False;1;False;60;;0;30;71.0;76.0;3bc4623f-9aa7-4553-868b-2350a79d3d92
0;0;7;96;10;False;False;1;False;60;;0;30;34.0;75.0;0851f4c5-673f-4d56-9fba-83c52334fc64
0;0;6;96;10;False;False;1;False;60;;0;30;96.0;81.0;7ca47711-fe4d-4600-b604-c6fd3e331c95
0;0;15;96;10;False;False;1;False;60;;0;30;78.0;62.0;b9c9988d-a7fc-4a64-94d7-d2d2bbb90c50
0;0;15;96;10;False;False;1;False;60;;0;30;80.0;75.0;bf2dc203-c690-4337-8b8a-c0565dd6f588
0;0;0;96;10;False;False;1;False;60;;0;30;4.0;46.0;b76b48f6-f90d-47ac-b6cd-ab5042a5e4f3
0;0;23;96;10;False;False;1;False;60;;0;30;2.0;21.0;c2515b40-507a-4030-ba7a-7b957aa6f42f
0;0;22;96;10;False;False;1;False;60;;0;30;12.0;23.0;d6a05c8d-53db-47ba-8fd8-5298f67b601d
0;0;24;96;10;False;False;1;False;60;;0;30;18.0;97.0;78809f99-5057-4e45-b246-95e87b94e216
0;0;15;96;10;False;False;1;False;60;;0;30;65.0;3.0;dab0f7d9-cb3a-4dd4-a36f-5ec03b5c7466
0;0;15;96;10;False;False;1;False;60;;0;30;74.0;37.0;333d7d47-f8e1-46c3-8f6a-3b38709d37d1
0;0;4;96;10;False;False;1;False;60;;0;30;73.0;49.0;58a4638f-894e-4c20-bd0b-aec9abf0f0e5
0;0;6;96;10;False;False;1;False;60;;0;30;63.0;71.0;2f99a3d9-465d-4e03-8fe5-438a80cbebc0
0;0;17;96;10;False;False;1;False;60;;0;30;89.0;81.0;1dcb1d54-b3b1-46b6-9997-c80dc8398fec
0;0;6;96;10;False;False;1;False;60;;0;30;27.0;95.0;4a48b38d-45b6-418c-89f7-5d475de64959
0;0;4;96;10;False;False;1;False;60;;0;30;33.0;35.0;74ffe027-6443-4338-a30f-124538e36051
0;0;7;96;10;False;False;1;False;60;;0;30;36.0;94.0;05619c12-5bc2-4291-bcbc-4872895dada7
0;0;4;96;10;False;False;1;False;60;;0;30;2.0;19.0;ec08b770-13fb-43e5-9da2-41a07eacbea3
0;0;19;96;10;False;False;1;False;60;;0;30;8.0;66.0;e14ea271-1e85-408a-a5f6-d09971d27ad8
0;0;4;96;10;False;False;1;False;60;;0;30;43.0;27.0;b26eb9a2-86b4-40e7-aa14-1f5687f0f56b
0;0;19;96;10;False;False;1;False;60;;0;30;22.0;16.0;1ca3ee31-85b6-4f4b-8847-ba68fd1f75a6
0;0;20;96;10;False;False;1;False;60;;0;30;2.0;34.0;d8b45ae4-fd3e-4fd3-9ea2-2cfdea15d289
0;0;23;96;10;False;False;1;False;60;;0;30;16.0;62.0;a1ca4d1b-81b2-4ce9-8874-e47db9b59eef
0;0;15;96;10;False;False;1;False;60;;0;30;71.0;50.0;b79c0941-60ca-4bbf-a485-9dbda9ba3153
0;0;21;96;10;False;False;1;False;60;;0;30;6.0;29.0;a8d1eb70-1fe1-4cfd-83fe-3acba40cc010
0;0;23;96;10;False;True;1;False;60;;0;30;49.0;39.0;75953fc4-d6e0-4453-9d4c-d4fb3bacdbda
0;0;19;96;10;False;False;1;False;60;;0;30;54.0;84.0;78c6dae0-2e93-44a5-8745-026c1d14b0b3
0;0;17;96;10;False;False;1;False;60;;0;30;5.0;5.0;aa225d05-bacf-4059-90bf-11f5f2f7904b
0;0;21;96;10;False;False;1;False;60;;0;30;39.0;73.0;65dce6fb-48f6-46b4-85c4-af9e829a9264
0;0;3;96;10;False;False;1;False;60;;0;30;17.0;62.0;f86db91d-c042-4759-b151-e7b8caf8e7a5
0;0;21;96;10;False;False;1;False;60;;0;30;81.0;22.0;fe89efd8-7879-468e-9da6-d4a8e3eca493
0;0;20;96;10;False;False;1;False;60;;0;30;63.0;24.0;42b52aad-3dbe-4365-8cc9-75e4cca2a1d0
0;0;1;96;10;False;False;1;False;60;;0;30;45.0;82.0;ecf449be-a376-4a84-a7ee-40359f190c77
0;0;18;96;10;False;False;1;False;60;;0;30;57.0;8.0;50251266-64e3-4505-b13c-52767ca029f6
0;0;20;96;10;False;False;1;False;60;;0;30;75.0;78.0;c673783c-4f6b-42fc-8edb-bd0caf44a22a
0;0;17;96;10;False;False;1;False;60;;0;30;43.0;6.0;d780b6ca-7467-4491-8215-4e5151084605
0;0;22;96;10;False;False;1;False;60;;0;30;1.0;0.0;73093bce-7bce-467e-9194-079f4ab6d9bd
0;0;18;96;10;False;False;1;False;60;;0;30;28.0;88.0;0f9234c9-59eb-4465-80d1-43807169a998
0;0;15;96;10;False;False;1;False;60;;0;30;31.0;69.0;a4ca0d95-3482-4db3-bb39-bee430a29141
0;0;7;96;10;False;False;1;False;60;;0;30;18.0;31.0;553db546-4475-4662-ac8e-5b30fbb8d192
0;0;22;96;10;False;False;1;False;60;;0;30;66.0;67.0;2651899e-d465-4433-81cd-ab43ccdae6cf
0;0;1;96;10;False;False;1;False;60;;0;30;8.0;30.0;a2f10c6c-2341-4c2c-97b8-4e145ff17e5d
0;0;23;96;10;False;False;1;False;60;;0;30;52.0;89.0;e8014420-73d9-4b65-84cd-1504266511f0
0;0;21;96;10;False;False;1;False;60;;0;30;21.0;14.0;e63a412c-1f18-45b2-87d2-f7dafb688523
0;0;1;96;10;False;False;1;False;60;;0;30;54.0;48.0;54d88434-0ae2-4f8d-a374-c29539353a40
0;0;9;96;10;False;False;1;False;60;;0;30;67.0;1.0;03d01912-997d-47ec-85c9-7782498536d0
0;0;24;96;10;False;False;1;False;60;;0;30;34.0;13.0;b5ff8849-8bf0-4813-9cb1-02555824aa81
0;0;5;96;10;False;False;1;False;60;;0;30;9.0;87.0;ac8d3999-6d00-4b22-8082-b6470b48b076
0;0;4;96;10;False;False;1;False;60;;0;30;54.0;3.0;f9ce6115-a82c-4800-8e6a-a0cfd9240338
0;0;22;96;10;False;False;1;False;60;;0;30;94.0;36.0;39ad9608-abe0-4b5d-bc70-5aecf290aeed
0;0;15;96;10;False;False;1;False;60;;0;30;29.0;38.0;4c146222-f233-4120-b8e2-0e1030d4c5f5
0;0;22;96;10;False;False;1;False;60;;0;30;3.0;25.0;106018b0-7d67-472f-85ee-5a3bf88d39ee
0;0;24;96;10;False;False;1;False;60;;0;30;81.0;88.0;1fb32dff-7580-41cd-a8e3-cce76f44403d
0;0;21;96;10;False;False;1;False;60;;0;30;18.0;80.0;45f7a7c3-0f13-4fae-9425-fcb0892c8cae
0;0;15;96;10;False;False;1;False;60;;0;30;37.0;98.0;d54d49b0-08f0-4f35-90cc-83c81453790e
0;0;5;96;10;False;False;1;False;60;;0;30;98.0;18.0;5ec7a5c4-460a-440c-a4af-fea8220d04e0
0;0;0;96;10;False;False;1;False;60;;0;30;98.0;87.0;aba8c8d6-ff9b-4c6b-b6c5-d12651a693aa
0;0;3;96;10;False;False;1;False;60;;0;30;66.0;37.0;3d76693d-b7c2-4886-88e6-5dbd38e63621
0;0;23;96;10;False;False;1;False;60;;0;30;70.0;7.0;f9d507bc-6bd2-4806-8522-4671fa9ad074
0;0;5;96;10;False;False;1;False;60;;0;30;43.0;44.0;50134666-e4a8-410e-a6f5-26fbb73578e9
0;0;22;96;10;False;False;1;False;60;;0;30;81.0;53.0;3ee2ce5c-ac67-4068-a769-b027c29e5951
0;0;8;96;10;False;False;1;False;60;;0;30;70.0;3.0;4dafedaf-8ea4-49ad-a398-18572c4c72ab
0;0;6;96;10;False;False;1;False;60;;0;30;73.0;84.0;a447e356-2c48-4399-be7b-6f02e6dcae3c
0;0;18;96;10;False;False;1;False;60;;0;30;27.0;57.0;73e615dd-c14f-441d-ab39-758a1e83eb68
0;0;2;96;10;False;False;1;False;60;;0;30;78.0;98.0;53bb92d6-de7d-4730-b059-26f5e46d1437
0;0;20;96;10;False;False;1;False;60;;0;30;98.0;41.0;351d6805-51b7-41fc-babf-305af7e5214a
0;0;17;96;10;False;False;1;False;60;;0;30;1.0;37.0;eef46811-a78e-49e6-b150-bc9dfb38ab64
0;0;16;96;10;False;False;1;False;60;;0;30;1.0;84.0;f0780712-3836-457e-ac51-e1aac0cbc8ec
0;0;6;96;10;False;False;1;False;60;;0;30;91.0;84.0;d2350043-96a3-4dd4-bf71-7f00950402ab
0;0;24;96;10;False;False;1;False;60;;0;30;54.0;74.0;1635cd30-e965-46ec-bf29-a4c4cfd6585f
0;0;20;96;10;False;False;1;False;60;;0;30;27.0;57.0;3ae89c61-4a57-45b8-ae30-c79ea95790f9
0;0;18;96;10;False;False;1;False;60;;0;30;24.0;64.0;e8682cd3-4e06-47a8-8d27-4178016cf9af
0;0;5;96;10;False;False;1;False;60;;0;30;36.0;17.0;777b1dec-7991-4233-858c-3ee2a85d0d82
0;0;22;96;10;False;False;1;False;60;;0;30;86.0;99.0;cdcbb78e-d96b-414b-9250-c8715318d4c4
0;0;16;96;10;False;False;1;False;60;;0;30;49.0;10.0;44c8e2fd-658f-45cd-9144-c77625c4f668
0;0;5;96;10;False;False;1;False;60;;0;30;61.0;74.0;d13c29c8-cbf7-42aa-8c11-52e5b63b36e1
0;0;20;96;10;False;False;1;False;60;;0;30;77.0;68.0;f51c3bb1-4ee1-48ce-90b7-832ded07dfe3
0;0;4;96;10;False;False;1;False;60;;0;30;78.0;77.0;2e14bbcf-8d35-4e89-8af2-b73aecc5787d
0;0;16;96;10;False;False;1;False;60;;0;30;51.0;20.0;1f9220d6-41af-4d1c-80c4-07113423459e
0;0;3;96;10;False;False;1;False;60;;0;30;55.0;7.0;b3d5e7a9-c02c-4a0b-b518-8d93115b4be0
0;0;0;96;10;False;False;1;False;60;;0;30;20.0;22.0;4a11313e-fdbe-4779-b235-9f3cf8247b9a
0;0;15;96;10;False;False;1;False;60;;0;30;90.0;69.0;84fff99a-a0e1-4800-8f5e-ba76aeafd650
0;0;21;96;10;False;False;1;False;60;;0;30;69.0;42.0;7c976d58-36cb-40cd-8fb1-548d3417d429
0;0;20;96;10;False;False;1;False;60;;0;30;56.0;75.0;e60243a5-01d5-40fd-b227-3eef8ec886eb
0;0;18;96;10;False;False;1;False;60;;0;30;28.0;62.0;cc814afe-111c-4110-bde3-8f2e633e68ae
0;0;23;96;10;False;False;1;False;60;;0;30;91.0;12.0;7ff69ed9-e73f-44c4-93dd-6a07dd9e7093
0;0;20;96;10;False;False;1;False;60;;0;30;79.0;40.0;e4fb9792-1da3-4906-bcfd-2fca0b74ee41
0;0;4;96;10;False;False;1;False;60;;0;30;62.0;27.0;e339dbf8-4b34-493d-bc15-b98a58f887bc
0;0;8;96;10;False;False;1;False;60;;0;30;18.0;1.0;a39f2489-dc85-424d-acbe-3015d1148a78
0;0;21;96;10;False;False;1;False;60;;0;30;17.0;41.0;62e728e8-5bd4-4102-aeba-b1de04af8688
0;0;18;96;10;False;False;1;False;60;;0;30;53.0;53.0;8436a75a-bf1f-47c8-9911-af0fe6763908
0;0;15;96;10;False;False;1;False;60;;0;30;34.0;91.0;f183f1f8-85e1-4efd-a3ea-93bea1f1abae
0;0;17;96;10;False;False;1;False;60;;0;30;87.0;10.0;86ec25b9-8d81-4597-898f-313ec2f3dee1
0;0;1;96;10;False;False;1;False;60;;0;30;12.0;18.0;aaf286f9-7fa3-4dce-9b83-1114d4897deb
0;0;23;96;10;False;False;1;False;60;;0;30;31.0;90.0;8b91c641-1e84-4858-84e3-c741e08cf9d3
0;0;19;96;10;False;False;1;False;60;;0;30;20.0;68.0;0d0436f9-9a2b-438e-bd73-4421eec06dce
0;0;21;96;10;False;False;1;False;60;;0;30;4.0;40.0;4a07c064-ee91-4205-b8c9-96def7817227
0;0;4;96;10;False;False;1;False;60;;0;30;58.0;27.0;3ce48ab3-bd44-41ec-aa42-f1579fb15764
0;0;19;96;10;False;False;1;False;60;;0;30;4.0;79.0;42ec004c-cf6b-4685-b015-8fd18264cc1b
0;0;24;96;10;False;False;1;False;60;;0;30;57.0;81.0;b220ac6e-a88a-4b4a-ab6a-b00877ecedf3
0;0;15;96;10;False;False;1;False;60;;0;30;38.0;55.0;e6e7791f-3fe0-4783-8028-e81da4ed036a
0;0;19;96;10;False;False;1;False;60;;0;30;61.0;35.0;7f3233fe-83fd-4061-9f2e-8b585a41cad5
0;0;17;96;10;False;False;1;False;60;;0;30;26.0;69.0;f40f6a57-87c5-443c-ac41-e24be977c508
0;0;23;96;10;False;False;1;False;60;;0;30;23.0;80.0;e0de7163-d24d-4a4e-bb50-8afc40ad3eaf
0;0;22;96;10;False;False;1;False;60;;0;30;89.0;70.0;ed0a4873-6d06-4909-9bec-a65d37d7cbfe
0;0;21;96;10;False;False;1;False;60;;0;30;49.0;20.0;a5779675-4ec4-4063-b118-1f364481531d
0;0;3;96;10;False;False;1;False;60;;0;30;75.0;15.0;7f8a4c1c-2005-457a-9a08-19374fcbe71b
0;0;20;96;10;False;False;1;False;60;;0;30;85.0;15.0;82fafcf0-a697-4563-b496-a807ebfdfa32
0;0;17;96;10;False;True;1;False;60;;0;30;10.0;71.0;ede0bd8b-ce92-4651-8b8d-7093a4b884c4
0;0;17;96;10;False;False;1;False;60;;0;30;22.0;97.0;ff5fbfbb-a9e2-4b3f-b5e8-2b8c51b21b19
0;0;3;96;10;False;False;1;False;60;;0;30;66.0;38.0;e851b098-7e5c-4e5b-901e-19236e7c7584
0;0;15;96;10;False;False;1;False;60;;0;30;20.0;79.0;721b0bf2-63ca-430f-ac2b-26949568ea7e
0;0;18;96;10;False;False;1;False;60;;0;30;43.0;97.0;322b2011-989a-47b3-a521-2911938f0d41
0;0;22;96;10;False;False;1;False;60;;0;30;62.0;34.0;653f5e5d-2019-4c75-9a4a-f1c95e2f91de
0;0;0;96;10;False;False;1;False;60;;0;30;47.0;81.0;8e56a23b-134c-4c3a-948e-8a0be7a6c14e
0;0;19;96;10;False;False;1;False;60;;0;30;62.0;89.0;fd478e3f-6625-449d-ab5d-80f507d283b2
0;0;17;96;10;False;False;1;False;60;;0;30;6.0;14.0;fb4eda17-4ca7-468f-a0da-6bdc208859b1
0;0;18;96;10;False;False;1;False;60;;0;30;60.0;17.0;ab742fa2-2d6a-414a-ab50-271722d197fa
0;0;6;96;10;False;False;1;False;60;;0;30;93.0;0.0;02cd3b58-f4c8-400b-9c3e-5bf2e21e04b0
0;0;23;96;10;False;False;1;False;60;;0;30;15.0;35.0;86841daa-4e92-4aa4-819e-ee5df1a75804
0;0;21;96;10;False;False;1;False;60;;0;30;80.0;84.0;ccd204db-2edc-4b9b-ab7f-a2608aa49e9c
0;0;16;96;10;False;False;1;False;60;;0;30;31.0;67.0;27f8bcc0-20f7-482e-8e31-853cb31e85d6
0;0;19;96;10;False;False;1;False;60;;0;30;14.0;33.0;c40f91a6-59cb-4deb-94b2-8b6d1ba6fe30
0;0;6;96;10;False;False;1;False;60;;0;30;71.0;84.0;1f0e057b-4cde-48f6-8647-e5756cc9a33f
0;0;20;96;10;False;False;1;False;60;;0;30;66.0;29.0;49bc1070-9d2a-47c7-8b3f-cc7c5fae9998
0;0;4;96;10;False;False;1;False;60;;0;30;5.0;1.0;b6a1c999-b708-4685-a43d-bbd7cf16cc69
0;0;15;96;10;False;False;1;False;60;;0;30;30.0;28.0;76e5669d-0385-4ff6-89e7-e199e2879d7f
0;0;16;96;10;False;False;1;False;60;;0;30;42.0;66.0;b8226a39-45f0-44e9-892c-05c3e204684e
0;0;18;96;10;False;False;1;False;60;;0;30;96.0;62.0;be54f291-cfee-49e7-b7ae-04803a783fae
0;0;6;96;10;False;False;1;False;60;;0;30;28.0;84.0;0193f954-0620-4e89-b1e7-d55ebd008eb5
0;0;1;96;10;False;False;1;False;60;;0;30;29.0;3.0;327b3111-3bff-42bc-a9bc-dabd5c2de091
0;0;21;96;10;False;False;1;False;60;;0;30;2.0;95.0;edfbf696-a33d-471d-9f29-073bf6ec5cda
0;0;18;96;10;False;False;1;False;60;;0;30;38.0;95.0;e49b9b74-6b6b-4a56-86a5-0592038f6968
0;0;23;96;10;False;False;1;False;60;;0;30;5.0;24.0;02d062ab-c481-4bf7-b971-dd4f9bd661ff
0;0;22;96;10;False;False;1;False;60;;0;30;16.0;1.0;46b77084-1e0f-4746-94f1-e38e0639cc6d
0;0;24;96;10;False;False;1;False;60;;0;30;17.0;42.0;ecfd8bc5-611f-4e22-9148-53d9fd4d2267
0;0;22;96;10;False;False;1;False;60;;0;30;65.0;58.0;7c3dc012-95f4-4f87-a813-41e7656dbfe2
0;0;17;96;10;False;False;1;False;60;;0;30;15.0;89.0;bb440883-e33c-4aa7-affa-3c46936454a0
0;0;21;96;10;False;False;1;False;60;;0;30;92.0;14.0;52d34dd5-e1ae-45ad-8c87-c91ed67f0523
0;0;17;96;10;False;False;1;False;60;;0;30;90.0;29.0;dbc49a0b-1c4a-4850-a473-8b832404b413
0;0;17;96;10;False;False;1;False;60;;0;30;53.0;51.0;f5d50916-2f54-4c0e-af04-9b6a91be015c
0;0;17;96;10;False;False;1;False;60;;0;30;30.0;40.0;eca37d1a-acf2-4851-a4cf-431788e779ee
0;0;18;96;10;False;False;1;False;60;;0;30;56.0;69.0;1bd8f3c1-a94e-49c9-a0e6-60e15d5b871e
0;0;17;96;10;False;False;1;False;60;;0;30;65.0;35.0;00d6566c-3b15-4665-96c4-9fd97c98fe5f
0;0;17;96;10;False;False;1;False;60;;0;30;92.0;12.0;19946872-e51f-4c6b-b021-de9a5106e6ca
0;0;19;96;10;False;False;1;False;60;;0;30;33.0;47.0;dec98717-0d05-4d04-86db-dc8d386164b0
0;0;19;96;10;False;False;1;False;60;;0;30;62.0;6.0;3f5577b2-514d-44c7-96f2-f9bf9f70c803
0;0;21;96;10;False;False;1;False;60;;0;30;43.0;10.0;ccf71fc1-481e-4473-9dc2-9ee99978fbee
0;0;16;96;10;False;False;1;False;60;;0;30;84.0;61.0;479d4aa5-b153-4651-864c-9e4208a18a2d
0;0;23;96;10;False;False;1;False;60;;0;30;94.0;29.0;8177baaf-c15d-4316-9149-0f23ef597dab
0;0;8;96;10;False;False;1;False;60;;0;30;54.0;15.0;d77eee11-5340-4b79-a205-4d5cda5ae1bf
0;0;19;96;10;False;False;1;False;60;;0;30;59.0;96.0;676c8f2d-5de5-44bf-8694-bd968f58c12d
0;0;21;96;10;False;False;1;False;60;;0;30;68.0;78.0;721b6455-4621-429c-ba09-ce74a00a7cc3
0;0;8;96;10;False;False;1;False;60;;0;30;20.0;20.0;5c136263-3f12-4d3b-96ba-d4f4f9f8f6fe
0;0;19;96;10;False;False;1;False;60;;0;30;18.0;55.0;2baa9b81-f4ea-4de6-883f-76d1aad923fa
0;0;22;96;10;False;False;1;False;60;;0;30;42.0;97.0;6c58284c-4b49-4e5a-a7a4-da5db6afe324
0;0;15;96;10;False;False;1;False;60;;0;30;52.0;52.0;c722c665-8b9c-4e11-9df4-621938cdb9e1
0;0;16;96;10;False;False;1;False;60;;0;30;7.0;12.0;d7e8c052-be9d-46b5-b0b1-e3e96bb5314e
0;0;4;96;10;False;False;1;False;60;;0;30;86.0;25.0;e352f760-f0ee-4c1d-a02d-f644887b12b6
0;0;2;96;10;False;False;1;False;60;;0;30;88.0;61.0;baa53b01-74c7-492a-be85-7e1404005d2f
0;0;24;96;10;False;False;1;False;60;;0;30;41.0;38.0;f1896e97-ca98-440f-a701-34c21962e9ce
0;0;3;96;10;False;False;1;False;60;;0;30;90.0;2.0;2136b2b5-549a-43a0-aafd-9d2348c934ae
0;0;24;96;10;False;False;1;False;60;;0;30;3.0;5.0;98ae6879-e3b6-4840-88ce-28738bd5586a
0;0;19;96;10;False;False;1;False;60;;0;30;95.0;37.0;345970e4-8dbc-45da-bee3-8e1b4c5dfca2
0;0;2;96;10;False;False;1;False;60;;0;30;86.0;26.0;b48b23ae-52ca-4bba-ac82-a7048cec929a
0;0;6;96;10;False;False;1;False;60;;0;30;14.0;61.0;4e8ba06d-ba74-4020-8549-c74be6d0b410
0;0;8;96;10;False;False;1;False;60;;0;30;50.0;51.0;50cf5ba2-bd11-4d9c-ba46-359237298276
0;0;23;96;10;False;False;1;False;60;;0;30;89.0;55.0;6e9f8d64-a4ae-4b8e-8909-745799588c73
0;0;23;96;10;False;False;1;False;60;;0;30;88.0;12.0;a0eded78-c64e-4116-b29d-eabfe30ed405
0;0;23;96;10;False;False;1;False;60;;0;30;14.0;60.0;ce4f9944-9ff9-4d11-9ad2-be002fc0715e
0;0;17;96;10;False;False;1;False;60;;0;30;71.0;31.0;214f0359-45e5-4eae-b317-2c9c09bc6f70
0;0;0;96;10;False;False;1;False;60;;0;30;36.0;0.0;b6273535-7581-4b37-a6a5-6c5d0568bd41
